2023-04-04 15:48:31,932 DEBUG   HandlerThread:17278 [system_monitor.py:probe():213] {'os': 'Linux-4.15.0-208-generic-x86_64-with-glibc2.27', 'python': '3.10.10', 'heartbeatAt': '2023-04-04T19:48:31.870259', 'startedAt': '2023-04-04T19:48:31.281121', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/EvanSamaa/Gaze_project.git', 'commit': '13c289dfdf5325e8b8c5c1bbebdb2b64917c9b6c'}, 'email': 'evan12345pan@hotmail.com', 'root': '/nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project', 'host': 'jason', 'username': 'evanpan', 'executable': '/scratch/ondemand27/evanpan/conda_env/.conda/envs/jaligaze/bin/python', 'cpu_count': 28, 'cpu_count_logical': 28, 'cpu_freq': {'current': 1935.6576785714285, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2251.382, 'min': 0.0, 'max': 0.0}, {'current': 1685.01, 'min': 0.0, 'max': 0.0}, {'current': 1434.209, 'min': 0.0, 'max': 0.0}, {'current': 2293.965, 'min': 0.0, 'max': 0.0}, {'current': 2257.644, 'min': 0.0, 'max': 0.0}, {'current': 2271.599, 'min': 0.0, 'max': 0.0}, {'current': 1140.847, 'min': 0.0, 'max': 0.0}, {'current': 2276.039, 'min': 0.0, 'max': 0.0}, {'current': 2268.732, 'min': 0.0, 'max': 0.0}, {'current': 1059.834, 'min': 0.0, 'max': 0.0}, {'current': 1232.043, 'min': 0.0, 'max': 0.0}, {'current': 2274.937, 'min': 0.0, 'max': 0.0}, {'current': 1101.155, 'min': 0.0, 'max': 0.0}, {'current': 2304.533, 'min': 0.0, 'max': 0.0}, {'current': 1833.579, 'min': 0.0, 'max': 0.0}, {'current': 2304.203, 'min': 0.0, 'max': 0.0}, {'current': 1703.901, 'min': 0.0, 'max': 0.0}, {'current': 2303.043, 'min': 0.0, 'max': 0.0}, {'current': 2083.113, 'min': 0.0, 'max': 0.0}, {'current': 2085.845, 'min': 0.0, 'max': 0.0}, {'current': 2229.48, 'min': 0.0, 'max': 0.0}, {'current': 2326.473, 'min': 0.0, 'max': 0.0}, {'current': 1560.024, 'min': 0.0, 'max': 0.0}, {'current': 3072.727, 'min': 0.0, 'max': 0.0}, {'current': 1571.367, 'min': 0.0, 'max': 0.0}, {'current': 1583.557, 'min': 0.0, 'max': 0.0}, {'current': 1742.399, 'min': 0.0, 'max': 0.0}, {'current': 1946.775, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 937.3305015563965, 'used': 50.05432891845703}, 'gpu': 'TITAN RTX', 'gpu_count': 2, 'gpu_devices': [{'name': 'TITAN RTX', 'memory_total': 25396838400}, {'name': 'TITAN RTX', 'memory_total': 25396838400}], 'memory': {'total': 376.5566101074219}}
2023-04-04 15:48:31,932 INFO    HandlerThread:17278 [system_monitor.py:probe():214] Finished collecting system info
2023-04-04 15:48:31,932 INFO    HandlerThread:17278 [system_monitor.py:probe():217] Publishing system info
2023-04-04 15:48:31,932 DEBUG   HandlerThread:17278 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-04-04 15:48:31,958 DEBUG   HandlerThread:17278 [system_info.py:_save_pip():67] Saving pip packages done
2023-04-04 15:48:31,958 DEBUG   HandlerThread:17278 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-04-04 15:48:32,692 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/conda-environment.yaml
2023-04-04 15:48:32,693 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/wandb-summary.json
2023-04-04 15:48:32,693 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/requirements.txt
2023-04-04 15:48:48,159 DEBUG   HandlerThread:17278 [system_info.py:_save_conda():86] Saving conda packages done
2023-04-04 15:48:48,159 DEBUG   HandlerThread:17278 [system_info.py:_save_code():89] Saving code
2023-04-04 15:48:48,159 WARNING HandlerThread:17278 [system_info.py:_save_code():91] unable to save code -- program entry not found
2023-04-04 15:48:48,159 DEBUG   HandlerThread:17278 [system_info.py:_save_patches():127] Saving git patches
2023-04-04 15:48:48,489 DEBUG   HandlerThread:17278 [system_info.py:_save_patches():169] Saving git patches done
2023-04-04 15:48:48,514 INFO    HandlerThread:17278 [system_monitor.py:probe():219] Finished publishing system info
2023-04-04 15:48:48,520 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:48:48,520 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:48:48,520 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:48:48,520 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:48:48,520 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:48:48,521 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:48:48,521 DEBUG   SenderThread:17278 [sender.py:send():336] send: files
2023-04-04 15:48:48,521 INFO    SenderThread:17278 [sender.py:_save_file():1332] saving file wandb-metadata.json with policy now
2023-04-04 15:48:48,522 INFO    SenderThread:17278 [sender.py:_save_file():1332] saving file diff.patch with policy now
2023-04-04 15:48:48,522 INFO    SenderThread:17278 [sender.py:_save_file():1332] saving file upstream_diff_47b7b013e96e4eec7d3ed38926be868b9c20d920.patch with policy now
2023-04-04 15:48:48,704 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_modified():295] file/dir modified: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/conda-environment.yaml
2023-04-04 15:48:48,704 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/upstream_diff_47b7b013e96e4eec7d3ed38926be868b9c20d920.patch
2023-04-04 15:48:48,704 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/wandb-metadata.json
2023-04-04 15:48:48,704 INFO    Thread-13 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154831-rmni8fk6/files/diff.patch
2023-04-04 15:48:49,047 INFO    wandb-upload_0:17278 [upload_job.py:push():138] Uploaded file /tmp/tmp4mc3zmz4wandb/rnjcsuuz-wandb-metadata.json
2023-04-04 15:48:49,049 INFO    wandb-upload_1:17278 [upload_job.py:push():138] Uploaded file /tmp/tmp4mc3zmz4wandb/2neetb9o-diff.patch
2023-04-04 15:48:49,060 INFO    wandb-upload_2:17278 [upload_job.py:push():138] Uploaded file /tmp/tmp4mc3zmz4wandb/zpwjeeyy-upstream_diff_47b7b013e96e4eec7d3ed38926be868b9c20d920.patch
2023-04-04 15:48:50,961 INFO    StreamThr :17278 [internal.py:wandb_internal():87] W&B internal server running at pid: 17278, started at: 2023-04-04 15:48:50.949216
2023-04-04 15:48:50,963 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status
2023-04-04 15:48:50,963 INFO    WriterThread:17278 [datastore.py:open_for_write():85] open: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154850-r5s0opww/run-r5s0opww.wandb
2023-04-04 15:48:51,002 DEBUG   SenderThread:17278 [sender.py:send():336] send: header
2023-04-04 15:48:51,002 DEBUG   SenderThread:17278 [sender.py:send():336] send: run
2023-04-04 15:48:51,211 INFO    SenderThread:17278 [dir_watcher.py:__init__():219] watching files in: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154850-r5s0opww/files
2023-04-04 15:48:51,211 INFO    SenderThread:17278 [sender.py:_start_run_threads():1078] run started: r5s0opww with start time 1680637730.949195
2023-04-04 15:48:51,211 DEBUG   SenderThread:17278 [sender.py:send_request():363] send_request: summary_record
2023-04-04 15:48:51,215 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: check_version
2023-04-04 15:48:51,225 INFO    SenderThread:17278 [sender.py:_save_file():1332] saving file wandb-summary.json with policy end
2023-04-04 15:48:51,226 DEBUG   SenderThread:17278 [sender.py:send_request():363] send_request: check_version
2023-04-04 15:48:52,213 INFO    Thread-25 :17278 [dir_watcher.py:_on_file_created():278] file/dir created: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154850-r5s0opww/files/wandb-summary.json
2023-04-04 15:48:52,523 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:48:56,216 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:48:56,254 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:48:57,524 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:01,217 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:01,254 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:02,525 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:06,218 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:06,255 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:07,526 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:10,202 INFO    StreamThr :17278 [internal.py:wandb_internal():87] W&B internal server running at pid: 17278, started at: 2023-04-04 15:49:10.199642
2023-04-04 15:49:10,203 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status
2023-04-04 15:49:10,207 INFO    WriterThread:17278 [datastore.py:open_for_write():85] open: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154910-do1mxgg5/run-do1mxgg5.wandb
2023-04-04 15:49:10,211 DEBUG   SenderThread:17278 [sender.py:send():336] send: header
2023-04-04 15:49:10,229 DEBUG   SenderThread:17278 [sender.py:send():336] send: run
2023-04-04 15:49:10,427 INFO    SenderThread:17278 [dir_watcher.py:__init__():219] watching files in: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_154910-do1mxgg5/files
2023-04-04 15:49:10,427 INFO    SenderThread:17278 [sender.py:_start_run_threads():1078] run started: do1mxgg5 with start time 1680637750.199931
2023-04-04 15:49:11,256 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:12,527 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:15,234 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:15,428 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:16,257 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:17,528 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:20,236 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:20,429 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:21,258 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:22,529 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:25,238 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:25,430 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:26,259 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:27,530 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:30,240 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:30,431 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:31,260 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:31,844 DEBUG   SystemMonitor:17278 [system_monitor.py:_start():161] Starting system metrics aggregation loop
2023-04-04 15:49:31,845 DEBUG   SenderThread:17278 [sender.py:send():336] send: stats
2023-04-04 15:49:32,845 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:35,242 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:35,432 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:36,261 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:37,847 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:40,245 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:40,433 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:41,262 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:42,847 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:45,248 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:45,433 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:46,263 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:47,848 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:50,250 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:50,434 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:51,264 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:52,849 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:55,253 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:49:55,435 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:56,264 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:49:57,850 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:00,255 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:00,436 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:01,265 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:01,846 DEBUG   SenderThread:17278 [sender.py:send():336] send: stats
2023-04-04 15:50:03,846 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:05,257 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:05,437 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:06,266 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:08,847 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:10,259 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: cancel
2023-04-04 15:50:10,260 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: cancel
2023-04-04 15:50:10,437 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:11,267 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:13,848 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:15,438 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:16,268 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:18,849 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:20,439 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:21,269 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:23,850 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:25,440 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:26,270 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:26,481 INFO    StreamThr :17278 [internal.py:wandb_internal():87] W&B internal server running at pid: 17278, started at: 2023-04-04 15:50:26.477666
2023-04-04 15:50:26,483 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status
2023-04-04 15:50:26,484 INFO    WriterThread:17278 [datastore.py:open_for_write():85] open: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_155026-rmcosfbp/run-rmcosfbp.wandb
2023-04-04 15:50:26,491 DEBUG   SenderThread:17278 [sender.py:send():336] send: header
2023-04-04 15:50:26,509 DEBUG   SenderThread:17278 [sender.py:send():336] send: run
2023-04-04 15:50:26,718 INFO    SenderThread:17278 [dir_watcher.py:__init__():219] watching files in: /nfs/artemis.dgpsrv/ondemand27/evanpan/Gaze_project/training/wandb/run-20230404_155026-rmcosfbp/files
2023-04-04 15:50:26,718 INFO    SenderThread:17278 [sender.py:_start_run_threads():1078] run started: rmcosfbp with start time 1680637826.477763
2023-04-04 15:50:28,851 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:30,441 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:31,271 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:31,513 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:31,719 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:31,846 DEBUG   SenderThread:17278 [sender.py:send():336] send: stats
2023-04-04 15:50:34,847 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:35,442 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:36,271 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:36,516 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:36,720 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:39,848 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:40,443 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:41,272 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:41,518 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:41,721 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:44,849 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:45,444 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:46,273 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:46,521 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:46,722 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:49,850 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:50,444 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:51,274 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:51,524 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:51,722 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:54,851 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:55,445 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:56,275 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:56,526 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:50:56,723 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:50:59,852 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:00,446 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:01,276 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:01,529 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:51:01,724 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:01,847 DEBUG   SenderThread:17278 [sender.py:send():336] send: stats
2023-04-04 15:51:05,447 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:05,848 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:06,277 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:06,531 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:51:06,725 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:10,448 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:10,849 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:11,278 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:11,534 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:51:11,726 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:15,449 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:15,850 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:16,279 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:16,536 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:51:16,727 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:20,450 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:20,851 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:21,280 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:21,538 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: keepalive
2023-04-04 15:51:21,728 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
2023-04-04 15:51:25,451 DEBUG   HandlerThread:17278 [handler.py:handle_request():144] handle_request: status_report
